movie_id,average_sentiment,neg_sentiment,neu_sentiment,pos_sentiment,genres,revenue,runtime,cluster
3864619,0.9912,0.044,0.766,0.189,Drama,,90.0,1
28126186,-0.4215,0.112,0.791,0.097,"Melodrama, Drama, Film noir",,91.0,3
20181491,-0.8271,0.064,0.883,0.053,"Thriller, Time travel, Action, Science Fiction, Adventure",362211740.0,119.0,3
4021176,-0.9953,0.113,0.839,0.048,"Thriller, Action/Adventure, Action, Drama",64350171.0,111.0,3
29055439,0.2023,0.034,0.918,0.049,"Comedy film, Drama",,83.0,2
22885135,-0.9998,0.193,0.752,0.055,"Horror, World cinema, Animation, Anime, Fantasy, Japanese Movies, Action",,80.0,0
19399172,0.8194,0.097,0.798,0.105,"Crime Fiction, World cinema, Drama, Romantic drama, Romance Film, Chinese Movies",,83.0,1
2528686,0.9896,0.038,0.799,0.163,"Romantic comedy, Black-and-white, Musical comedy, Musical, Pre-Code, Comedy, Romance Film, Musical Drama, Airplanes and airports",1545000.0,89.0,1
23566188,-0.9954,0.119,0.857,0.024,"Thriller, Japanese Movies, World cinema, Animation, Action/Adventure, Anime, Drama, Action",,90.0,3
31322688,0.9614,0.028,0.835,0.138,"Romance Film, Drama",,80.0,1
5379725,0.7579,0.032,0.845,0.124,"Sex comedy, Drama, Comedy, World cinema",,95.0,2
22141357,0.9906,0.055,0.811,0.135,Drama,,110.0,1
31685432,0.3612,0.053,0.868,0.079,Children's,,93.0,2
3371225,-0.2023,0.087,0.831,0.081,"Family Film, Comedy-drama",,100.0,3
18629672,-0.4767,0.16,0.701,0.139,"Romantic drama, Romance Film, Drama, World cinema",,117.0,0
19937593,0.7003,0.051,0.838,0.112,"Parody, Romantic comedy, Romance Film, Comedy",,89.0,2
11594636,-0.9802,0.118,0.805,0.077,"Drama, Mystery, Pre-Code, Black-and-white, Romantic drama",,84.0,3
21868051,0.5911,0.107,0.775,0.118,"Crime Fiction, Drama",,100.0,1
24427315,0.5023,0.065,0.836,0.099,"Romantic drama, Romance Film, Melodrama, Drama",1000000.0,69.0,2
4951212,-0.9982,0.087,0.877,0.036,"Thriller, Drama, Political drama",,99.0,3
34383684,0.6705,0.0,0.718,0.282,"Musical, Comedy film",,79.0,1
689948,-0.9539,0.107,0.864,0.029,"Action/Adventure, Western, Cavalry Film, War film",,120.0,3
23223470,0.9458,0.093,0.793,0.114,"Romantic comedy, World cinema, Musical, Drama, Comedy, Romantic drama, Romance Film, Bollywood",,122.0,1
6124520,-0.9788,0.223,0.742,0.035,"Thriller, Crime Thriller, Erotic thriller",,94.0,0
15871827,-0.8622,0.189,0.751,0.06,"Crime Fiction, Thriller, Political thriller, Mystery, Drama, Film adaptation, Crime Thriller, Action",6947787.0,83.0,0
29650834,-0.9753,0.122,0.787,0.092,"Action/Adventure, Crime Fiction, Action, Thriller, Mystery",202482728.0,115.0,3
3183403,0.1779,0.101,0.785,0.114,"Family Film, Adventure, Period piece",,88.0,1
12075531,0.6846,0.091,0.799,0.11,"Satire, Comedy, Black-and-white, Slapstick",,67.0,1
33521974,-0.9756,0.158,0.827,0.014,"Period piece, Action, Drama, Historical fiction",,105.0,3
9979687,-0.977,0.139,0.752,0.109,"Romantic drama, Drama, Comedy, World cinema",1491168.0,110.0,0
2220448,-0.8925,0.151,0.814,0.034,"Musical, Drama",4562778.0,90.0,3
32867956,0.3932,0.091,0.808,0.101,"Thriller, Horror",,90.0,1
5754330,-0.9991,0.167,0.772,0.06,"Thriller, Crime Fiction, Horror, Mystery, Slasher, Teen",,86.0,0
29195939,-0.9962,0.11,0.834,0.056,Psychological thriller,,70.0,3
17861797,-0.8979,0.28,0.69,0.03,"Drama, Political drama",,,0
10890538,0.9576,0.057,0.825,0.118,"Chinese Movies, World cinema, Comedy",,92.0,1
710906,0.8537,0.06,0.847,0.093,"Family Drama, Comedy-drama, Coming of age, Comedy, Drama, Romance Film, Family Film, Teen",17359799.0,99.0,2
8370509,-0.8338,0.15,0.786,0.064,"Romance Film, Drama",,93.0,3
13126825,-0.0129,0.106,0.777,0.118,"Musical, Drama, Biopic [feature]",,100.0,1
11933253,0.0772,0.084,0.83,0.086,"Christmas movie, Family Film, Comedy",,85.0,2
515217,-0.9988,0.125,0.815,0.06,"Disaster, Action/Adventure, Action, Natural disaster, Doomsday film",79666653.0,129.0,3
8947600,-0.5095,0.228,0.631,0.141,"Comedy-drama, Drama",,,0
21936886,0.4588,0.061,0.851,0.087,Comedy,,,2
8988995,-0.8934,0.186,0.71,0.104,Drama,,,0
11445288,-0.8979,0.206,0.794,0.0,"Drama, World cinema",,95.0,0
26359275,0.4951,0.095,0.778,0.127,Bollywood,,,1
19353888,0.9814,0.062,0.727,0.212,"Romance Film, Action, Drama",,170.0,1
2278187,-0.9986,0.186,0.763,0.051,"Disaster, Action, Drama, Docudrama, Television movie",,85.0,0
13699908,-0.9686,0.114,0.86,0.026,"Musical, Adventure, Spy",,,3
23448467,0.7096,0.0,0.772,0.228,"Melodrama, Erotica, Adult, Drama, Pornographic movie, Historical drama",,93.0,1
5145148,-0.984,0.198,0.78,0.022,"Horror, Comedy",,94.0,0
633855,-0.9995,0.187,0.762,0.05,"Crime Fiction, Period piece, Drama, War film, Political drama, Courtroom Drama",33076815.0,125.0,0
30574080,0.9418,0.08,0.826,0.093,"Adventure, Animation, Cult, Period piece, Fantasy, Comedy, Drama, Action, Chinese Movies",,102.0,2
55601,-0.992,0.141,0.826,0.033,"Thriller, Period Horror, Detective fiction, Horror, Detective, Supernatural, Costume drama, Gothic Film, Mystery, Fantasy, Crime Fiction, Steampunk, Costume Horror",206071502.0,104.0,3
3183207,-0.5719,0.106,0.812,0.082,"Romantic drama, Romance Film, Drama, Black-and-white",,113.0,3
20674415,-0.9423,0.181,0.729,0.09,"Crime Fiction, Drama",,110.0,0
5384210,0.0387,0.065,0.864,0.071,"Science Fiction, World cinema, Superhero movie, Filipino Movies, Action/Adventure, Fantasy, Comedy, Action, Filipino",,109.0,2
7094942,-0.2846,0.073,0.866,0.061,"Short Film, Comedy, Animation",,,3
18206094,0.9454,0.069,0.757,0.174,"Thriller, Mystery, Drama",,104.0,1
6471697,-0.9747,0.113,0.813,0.074,"Fantasy, Adventure, Bollywood",,179.0,3
1029087,-0.4588,0.082,0.849,0.069,"Science Fiction, Adventure, Superhero movie, Black-and-white, Movie serial, Action",,,3
30865082,-0.9989,0.171,0.763,0.067,"Parody, Thriller, Horror, Supernatural, Cult, Satire, Horror Comedy, Black comedy, Romance Film, Slasher, Comedy",24829644.0,88.0,0
4711699,0.9691,0.052,0.845,0.102,"Romantic comedy, Romance Film, Indie, Comedy",,93.0,2
22833569,-0.9995,0.214,0.725,0.061,"Action, Drama, Indie",,89.0,0
6173832,0.3818,0.0,0.927,0.073,"Science Fiction, Japanese Movies, World cinema, Superhero movie",,76.0,2
13775574,-0.8847,0.194,0.695,0.111,"Pinku eiga, Erotica, World cinema, Adult, Softcore Porn, Japanese Movies, Drama, Pornographic movie, Romantic drama, Romance Film",,74.0,0
32944067,-0.9231,0.191,0.777,0.032,Silent film,,,0
19486539,0.25,0.075,0.851,0.075,Comedy,,135.0,2
5735467,-0.9948,0.106,0.847,0.047,"Thriller, Science Fiction, Horror, Alien Film, Drama, Film adaptation",,87.0,3
14640430,0.9923,0.055,0.8,0.145,"Romantic comedy, Television movie, Holiday Film, Comedy, Romance Film, Family Film",,90.0,1
3793519,-0.7184,0.166,0.714,0.12,"Crime Fiction, Stoner film, Comedy, Indie",46000000.0,94.0,0
20756695,0.9892,0.077,0.822,0.101,"Family Film, Comedy, Adventure",28972508.0,89.0,1
9281317,0.0516,0.037,0.91,0.053,"Thriller, Science Fiction, Indie, Steampunk",,180.0,2
29472242,0.8834,0.09,0.493,0.417,"Crime Fiction, Action, Drama",,125.0,1
5815321,-0.957,0.128,0.779,0.093,Science Fiction,,44.0,3
158982,0.9301,0.072,0.839,0.089,"Romantic comedy, Romance Film, Workplace Comedy, Comedy",250821495.0,119.0,2
8114232,0.9913,0.018,0.844,0.138,"Family Film, Buddy film, Comedy, Black-and-white, Slapstick",,77.0,1
16175260,-0.9847,0.192,0.762,0.045,"Action, Martial Arts Film, Chinese Movies",,92.0,0
13882867,-0.7096,0.093,0.851,0.056,"Drama, Indie",,106.0,3
983692,-0.9957,0.126,0.829,0.045,"Drama, Television movie",,186.0,3
7914630,-0.9209,0.129,0.858,0.013,"Indie, Comedy-drama, Period piece, Drama, Comedy, Coming of age",1873144.0,93.0,3
666948,-0.9847,0.178,0.724,0.098,"Thriller, Science Fiction, Horror, Psychological thriller, Fantasy, Crime Thriller",104155843.0,107.0,0
8050436,-0.8126,0.181,0.819,0.0,Drama,,,3
42225,0.0258,0.038,0.924,0.039,"Romantic comedy, Ensemble Film, Indie, Musical comedy, Musical, Comedy, Romance Film",34633353.0,101.0,2
7854762,-0.9732,0.233,0.67,0.096,"Thriller, Giallo, Horror, World cinema, Supernatural",,110.0,0
27559995,-0.9839,0.256,0.744,0.0,"Horror, Comedy film, Fantasy",,90.0,0
536009,-0.979,0.112,0.806,0.082,"Thriller, Crime Fiction, Psychological thriller, Mystery, Period piece, Drama, Film adaptation, Crime Thriller, Romance Film",128798265.0,137.0,3
18794003,-0.2033,0.068,0.864,0.068,Comedy,,107.0,2
3625574,0.9803,0.112,0.675,0.213,"Bollywood, War film",,127.0,1
11122768,-0.9947,0.293,0.696,0.012,"Music, Family Film, Drama",,,0
31824067,-0.9701,0.099,0.832,0.069,"Drama, Political drama",,101.0,3
25159111,0.9337,0.074,0.78,0.147,Action,,160.0,1
7174266,-0.7096,0.077,0.923,0.0,"Short Film, Comedy film, Family Film, Animation",,,3
22803031,0.9891,0.08,0.696,0.224,"Short Film, Family Film, Comedy film, Animation",,10.0,1
4360185,0.9946,0.051,0.776,0.172,"Children's/Family, Animal Picture, Animation, Animated Musical, Family Film, Animated cartoon",,69.0,1
8208607,0.8422,0.067,0.856,0.077,Comedy,,90.0,2
9249856,-0.9287,0.171,0.766,0.063,"Thriller, Drama, Suspense, Political drama, Political thriller",,77.0,0
948608,0.986,0.068,0.834,0.098,"Coming of age, Period piece, Drama, Romantic drama, Romance Film, Teen",,100.0,2
15688731,0.9866,0.016,0.87,0.114,"Comedy, World cinema",,102.0,2
31632714,-0.3291,0.116,0.783,0.1,Romance Film,,,3
1665678,-0.8933,0.131,0.755,0.114,"Romantic comedy, Family Drama, Comedy-drama, Drama, Comedy, Romance Film",22573594.0,106.0,0
30723003,-0.9982,0.187,0.757,0.056,Short Film,,26.0,0
18979350,0.9929,0.082,0.776,0.142,"Silent film, Fantasy, Black-and-white",,52.0,1
12985644,0.5719,0.085,0.801,0.114,"Romantic drama, Romance Film, Drama, Musical Drama",6451106.0,86.0,1
27361692,-0.7003,0.131,0.81,0.058,Drama,,103.0,3
1388289,-0.9955,0.185,0.729,0.087,"Crime Fiction, Horror, Animal Picture, Drama, Suspense, Film adaptation",46509.0,90.0,0
25252674,-0.969,0.263,0.737,0.0,"Short Film, Science Fiction",,,0
26113897,0.2263,0.081,0.814,0.105,"Action/Adventure, Martial Arts Film, Chinese Movies, World cinema",,92.0,2
5877549,-0.1531,0.122,0.753,0.125,"Adventure, Historical fiction, Drama, War film, Family Film, Historical Epic",,80.0,1
2324980,-0.9967,0.116,0.826,0.059,War film,,99.0,3
1040736,-0.9985,0.183,0.761,0.056,"Drama, World cinema, War film",152972.0,132.0,0
19898489,0.9845,0.057,0.712,0.231,"World cinema, Musical, Drama, Romantic drama, Romance Film, Bollywood",,141.0,1
11779733,0.5574,0.094,0.798,0.108,"Adventure, Animal Picture, Children's, Adventure Comedy, Comedy, Family Film",145824897.0,85.0,1
9932614,-0.6656,0.11,0.808,0.082,"Screwball comedy, Comedy",5509417.0,101.0,3
2097096,-0.5565,0.083,0.838,0.08,"Drama, Chinese Movies",,105.0,3
1602002,-0.998,0.152,0.761,0.088,"Drama, Social problem film, Coming of age, Indie",416925.0,98.0,0
5929445,-0.9231,0.152,0.801,0.047,"Monster movie, Action/Adventure, Science Fiction, Horror, Superhero movie, Superhero, Cult",,92.0,3
31155456,0.9618,0.095,0.702,0.203,Drama,,,1
4687991,0.996,0.073,0.779,0.148,Romance Film,6895678.0,132.0,1
24367532,-0.7184,0.141,0.821,0.038,"Biographical film, Drama",112940.0,96.0,3
11167,0.8316,0.057,0.833,0.11,"Stop motion, Auto racing",,88.0,2
23016580,-0.93,0.172,0.828,0.0,"Japanese Movies, Erotica, Pornographic movie",,55.0,3
4907569,-0.9975,0.168,0.794,0.038,"Thriller, Action Thrillers, Gangster Film, Action/Adventure, Martial Arts Film, Crime Fiction, Action",,96.0,3
16586081,0.9845,0.09,0.736,0.174,"Drama, Black-and-white",,98.0,1
1296943,-0.9655,0.126,0.832,0.043,"Short Film, Family Film, Comedy",,8.0,3
20985412,-0.9808,0.266,0.734,0.0,"Crime Fiction, Drama",,136.0,0
3225410,0.9958,0.071,0.78,0.149,"Thriller, Mystery, Romance Film, Drama",4086108.0,114.0,1
5777280,-0.0387,0.121,0.758,0.12,"Satire, Drama, Art film, World cinema, Comedy",,65.0,1
32246523,-0.9779,0.215,0.667,0.119,"Thriller, Drama",,89.0,0
24467898,-0.9638,0.137,0.769,0.094,Drama,,128.0,0
22644965,-0.9541,0.183,0.726,0.092,Comedy,,90.0,0
28373747,0.9329,0.034,0.869,0.097,"Music, Documentary",,105.0,2
26963421,-0.743,0.15,0.771,0.079,,,170.0,0
2903396,-0.98,0.089,0.867,0.044,"Horror, Psychological thriller, Teen",29907685.0,88.0,3
23491875,-0.7906,0.118,0.823,0.059,"Science Fiction, Japanese Movies, World cinema, Action/Adventure, Horror, Action",,85.0,3
5366830,-0.09,0.095,0.828,0.076,"Short Film, Animation",,,3
10206152,0.8402,0.059,0.826,0.115,"Romantic comedy, Ensemble Film, Indie, Slice of life story, Comedy-drama, Drama, Comedy, Film adaptation, Romance Film",,108.0,1
2501824,0.8373,0.083,0.819,0.097,"Sports, Comedy-drama, Comedy",2694234.0,101.0,1
24778221,0.7654,0.023,0.893,0.084,Documentary,,,2
13164938,0.8225,0.0,0.837,0.163,"Romance Film, Comedy of manners, Drama, Comedy",,103.0,1
36082914,-0.765,0.155,0.8,0.045,Documentary,,69.0,3
9005576,-0.9783,0.114,0.845,0.041,Drama,,118.0,3
22553222,-0.9349,0.096,0.849,0.056,Short Film,,11.0,3
3383952,-0.9985,0.147,0.797,0.055,"Melodrama, Psychological thriller, Period piece, Drama, Coming of age, Biographical film",48350205.0,127.0,3
4910570,-0.3919,0.062,0.91,0.028,"Comedy of Errors, Satire, Comedy, Slapstick",,71.0,2
986974,0.9966,0.149,0.655,0.196,"Romance Film, Drama",,,1
11337966,-0.995,0.198,0.751,0.05,"Ensemble Film, Indie, Drama, Film adaptation, Disaster, Courtroom Drama",3263585.0,110.0,0
2821645,0.9313,0.069,0.855,0.076,"Romantic drama, Romance Film, Drama",5816000.0,104.0,2
13811386,-0.9966,0.176,0.772,0.052,"Thriller, Crime Thriller, Crime Fiction, Drama, World cinema",,103.0,0
32943555,-0.8519,0.143,0.827,0.03,Silent film,,,3
17175592,-0.9938,0.111,0.825,0.065,"Computer Animation, Science Fiction, Family Film, Animation",6101046.0,90.0,3
22275671,-0.7506,0.138,0.803,0.06,"Western, Action",,78.0,3
4343386,0.9578,0.066,0.754,0.18,"Romantic comedy, Indie, Drama, Comedy, Romantic drama, Romance Film",,96.0,1
11535972,-0.962,0.118,0.852,0.03,"Thriller, Mystery",,,3
1722134,0.8779,0.075,0.798,0.127,"Thriller, Science Fiction, Adventure, Children's/Family, Mystery, Fantasy, Children's Fantasy, Family Film",,94.0,1
21215095,0.25,0.098,0.794,0.109,"Family Film, Film adaptation, Drama, Family Drama, Television movie",,88.0,1
20811776,-0.9966,0.139,0.82,0.041,Documentary,,120.0,3
27676247,0.4939,0.0,0.956,0.044,Fan film,,,2
25860737,-0.9885,0.174,0.699,0.127,"Thriller, Remake, Horror, World cinema",,127.0,0
32288355,0.875,0.026,0.878,0.096,Silent film,,,2
11021037,0.5342,0.06,0.863,0.077,"Drama, Black-and-white",,96.0,2
6851757,0.1406,0.118,0.759,0.123,"Swashbuckler films, Silent film, Melodrama, Adventure, Black-and-white, Drama, Romance Film, Indie",,90.0,1
1721255,-0.9972,0.168,0.754,0.078,"Thriller, Science Fiction, Horror",9417567.0,98.0,0
14244939,0.4215,0.088,0.803,0.109,"Short Film, Comedy, Black-and-white",,,1
34974233,-0.9815,0.204,0.748,0.048,Drama,,106.0,0
9652391,-0.7814,0.118,0.83,0.052,Drama,,90.0,3
5975925,-0.9971,0.107,0.819,0.074,"Fantasy Adventure, Japanese Movies, Adventure, Animation, Action/Adventure, Anime, Children's, Animated cartoon, Family Film",42238454.0,90.0,3
3862631,0.9194,0.066,0.856,0.078,"Crime Fiction, Thriller, Heist, Caper story, Drama, Crime Thriller, Film noir",,102.0,2
3168490,-0.9976,0.235,0.714,0.052,"Crime Fiction, Prison film, Docudrama, Drama, Prison, Political drama",,131.0,0
16681204,0.6818,0.012,0.946,0.042,"Science Fiction, Short Film, Drama, War film, Action, Historical drama",,25.0,2
28223375,-0.9802,0.151,0.816,0.033,"Crime Fiction, Thriller",,68.0,3
34623319,0.0,0.0,1.0,0.0,Adventure,,92.0,2
34501652,0.0,0.0,1.0,0.0,"Sports, Biographical film, Drama",,,2
26009166,-0.9962,0.165,0.753,0.083,"Crime Fiction, World cinema, Drama, Comedy, Action, Bollywood",,140.0,0
3020167,-0.0516,0.077,0.858,0.065,"Romantic comedy, Musical, Comedy, Beach Film, Romance Film, Teen",,90.0,2
13633284,0.8883,0.076,0.783,0.141,"Drama, Romantic drama, Coming of age, Teen",,92.0,1
30332673,0.9375,0.04,0.768,0.192,"Sports, Sex comedy, Comedy film, Comedy, Teen",,90.0,1
2511288,-0.8807,0.141,0.859,0.0,Filipino Movies,,,3
17372262,0.3591,0.046,0.901,0.053,"Erotic Drama, Adult, Softcore Porn, Gay, Gay Interest, Drama, Gay Themed, Romantic drama, Romance Film",,95.0,2
16091743,0.9517,0.063,0.783,0.154,"Family Film, Family Drama, Drama, Film adaptation",1600000.0,99.0,1
1134216,-0.7976,0.083,0.845,0.072,"Rockumentary, Musical, Documentary",,140.0,3
1931788,-0.9779,0.314,0.655,0.031,"Thriller, Crime Fiction, Comedy film, Action/Adventure, Revisionist Western, Western, Drama",,85.0,0
25284964,0.296,0.074,0.813,0.112,Family Film,,90.0,1
1637639,-0.8122,0.139,0.835,0.025,"Rockumentary, Punk rock, Documentary",,86.0,3
19474401,-0.9994,0.172,0.783,0.045,"Thriller, Action/Adventure, Action, World cinema, Crime Thriller",,125.0,0
31141863,-0.836,0.315,0.612,0.073,Crime Fiction,,,0
10200200,-0.9493,0.126,0.769,0.106,"Crime Fiction, Drama, World cinema",,103.0,3
7057083,0.5267,0.099,0.761,0.141,"Crime Fiction, Mystery, Drama, Indie",,106.0,1
20865573,0.0514,0.073,0.863,0.064,"Horror, Comedy, Filipino Movies",,105.0,2
4219204,-0.9996,0.162,0.743,0.095,"Drama, Adventure",,240.0,0
33435792,0.5267,0.0,0.86,0.14,"Romantic drama, Romance Film, Drama, World cinema",,140.0,2
2480828,-0.9988,0.178,0.752,0.07,"Horror, Slasher, Teen",36684136.0,96.0,0
33542252,-0.976,0.114,0.866,0.02,Horror,,87.0,3
24594251,-0.9572,0.078,0.862,0.061,Romance Film,,,3
695780,-0.9947,0.11,0.842,0.048,"Crime Fiction, Biography, Gangster Film, Period piece, Drama, Film adaptation",116112375.0,171.0,3
35013866,0.976,0.021,0.832,0.147,Documentary,,55.0,1
18882688,-0.7184,0.085,0.897,0.018,"Thriller, Natural horror films, Science Fiction, Horror, Psychological thriller",,92.0,3
5028914,-0.965,0.104,0.82,0.076,"Drama, Social problem film, Indie, Chinese Movies",,127.0,3
13254122,0.4588,0.086,0.802,0.112,"Short Film, Silent film, Drama, Indie, Black-and-white",,12.0,1
2603956,-0.5719,0.182,0.679,0.139,"Western, Comedy, Comedy Western",,92.0,0
36038941,-0.8057,0.185,0.773,0.042,"Comedy film, Action, Drama, Adventure",,90.0,0
34878688,0.25,0.077,0.849,0.074,Drama,,115.0,2
12066052,-0.9781,0.162,0.734,0.104,"Mystery, Comedy",,145.0,0
9109336,-0.9488,0.094,0.831,0.075,"Nature, Culture & Society, Documentary",,42.0,3
9179202,-0.9921,0.363,0.574,0.063,"Short Film, Comedy",,8.0,0
2213107,0.985,0.081,0.777,0.142,"World cinema, Musical, Drama, Romantic drama, Romance Film, Bollywood",,158.0,1
3025328,-0.9899,0.092,0.854,0.054,"Coming of age, Teen",,90.0,3
1704161,-0.9854,0.22,0.72,0.06,"Action, Drama, Filipino Movies",,,0
638809,-0.9985,0.182,0.747,0.071,"Science Fiction, Japanese Movies, Creature Film, Monster",,103.0,0
23470411,0.9022,0.057,0.815,0.128,Western,,,1
14647588,0.1779,0.075,0.837,0.088,"Parody, Romantic comedy, Romance Film, Comedy, Slapstick",,89.0,2
23799090,0.981,0.048,0.655,0.297,Drama,,,1
5801192,-0.9186,0.092,0.831,0.077,"Science Fiction, Japanese Movies, Animation, Anime, Future noir, Action",,100.0,3
8862350,-0.8316,0.099,0.901,0.0,"Road movie, Drama, Black-and-white",,175.0,3
3112996,-0.9914,0.125,0.781,0.094,"Fantasy, Family Film, Horror",10360553.0,91.0,3
33593483,0.7003,0.02,0.889,0.09,"Comedy, War film",,79.0,2
26146732,-0.2023,0.073,0.866,0.061,Drama,,75.0,2
3607757,-0.9968,0.159,0.745,0.096,"Crime Fiction, Thriller, Gangster Film, World cinema, Action/Adventure, Mystery, Drama, Comedy, Romance Film, Action, Bollywood",,169.0,0
32608236,0.1007,0.124,0.736,0.14,Chinese Movies,,84.0,1
14734214,0.8969,0.077,0.812,0.111,"Short Film, Comedy, Black-and-white",,,1
14615235,-0.9451,0.242,0.727,0.031,"B-movie, Horror, Slasher, Teen",,77.0,0
8355891,-0.8834,0.148,0.852,0.0,Crime Fiction,,99.0,3
4618142,-0.9993,0.2,0.738,0.062,"Zombie Film, Horror, Creature Film, World cinema",,85.0,0
22208658,0.4019,0.0,0.968,0.032,"LGBT, Documentary",,60.0,2
7725236,-0.7351,0.083,0.885,0.032,"Black comedy, Drama, Comedy",1352000.0,95.0,3
9627851,0.0,0.0,1.0,0.0,"Family Drama, Drama, Comedy, World cinema",,90.0,2
5823793,-0.7334,0.125,0.768,0.107,"Thriller, Crime Thriller, Drama, Psychological thriller",,110.0,3
19206054,0.8207,0.075,0.723,0.202,"Silent film, Black-and-white",,,1
14348806,-0.8751,0.147,0.731,0.122,"Romantic drama, Romance Film, Melodrama, Drama, Black-and-white",1083000.0,104.0,0
33114851,-0.4588,0.067,0.933,0.0,Silent film,,,2
1597823,0.891,0.108,0.721,0.171,"Short Film, Family Film, Comedy, Black-and-white",,10.0,1
25135132,0.0108,0.111,0.787,0.102,"Thriller, Romance Film, Drama, Comedy, World cinema",,101.0,3
35013018,0.9964,0.032,0.824,0.144,Documentary,,52.0,1
24104583,0.9855,0.032,0.809,0.159,"Drama, Comedy",,,1
12232137,0.99,0.06,0.727,0.213,"Drama, World cinema",,145.0,1
13501366,0.6486,0.126,0.675,0.199,"Silent film, Western, Black-and-white, Indie",,50.0,1
27522599,0.4939,0.102,0.782,0.116,Drama,,90.0,1
32682655,0.7269,0.0,0.79,0.21,"Family Film, Fantasy, Animation",,73.0,1
5144523,-0.9986,0.194,0.765,0.04,"Cult, Horror, Supernatural",,91.0,0
19702661,0.0,0.0,1.0,0.0,"Romance Film, Fantasy, Sex comedy, Musical, Comedy",,76.0,2
20714148,0.9782,0.055,0.659,0.286,"Romance Film, Comedy, Comedy film",6660413.0,111.0,1
20978744,0.9568,0.066,0.728,0.206,Romance Film,,,1
2159529,-0.81,0.095,0.821,0.084,"Thriller, Ensemble Film, Action/Adventure, Drama, Disaster, Action, Airplanes and airports",47285152.0,106.0,3
3333,0.9099,0.091,0.813,0.096,"Silent film, Indie, Costume drama, Epic, Black-and-white, Drama, War film",50000000.0,190.0,1
32720632,-0.93,0.314,0.686,0.0,Horror,,81.0,0
897540,0.9248,0.096,0.782,0.122,"Drama, Science Fiction, Fantasy, Comedy",19576023.0,117.0,1
35587321,-0.9349,0.179,0.732,0.089,"Thriller, Horror",,90.0,0
19200326,0.7845,0.116,0.615,0.268,"Silent film, Black-and-white",,,1
17653877,0.7579,0.054,0.828,0.118,Animation,,,1
1897047,0.9925,0.055,0.689,0.256,"Romantic drama, Romance Film, Drama, World cinema",,171.0,1
35004865,0.4215,0.0,0.924,0.076,"Short Film, Documentary",,13.0,2
35004573,0.2263,0.017,0.957,0.026,"Short Film, Documentary",,29.0,2
11033226,-0.765,0.049,0.931,0.02,"Thriller, Science Fiction, Horror, Supernatural, Mockumentary, Action",,91.0,2
16850022,-0.6597,0.17,0.69,0.14,Drama,6453485.0,98.0,0
22194205,-0.0644,0.059,0.866,0.075,"Action/Adventure, Action, Drama, Adventure, Film adaptation",,110.0,2
31737602,0.7184,0.07,0.818,0.112,Action,,,1
11613486,-0.956,0.212,0.652,0.136,"Short Film, Drama, Black-and-white",,4.0,0
9719678,-0.3182,0.099,0.901,0.0,"Drama, Black-and-white",,,3
28372726,0.6455,0.044,0.868,0.088,"Romantic comedy, Romance Film, Comedy",,102.0,2
7019130,-0.9938,0.14,0.823,0.037,"Silent film, Melodrama, Indie, Black-and-white, Drama, Romance Film",,70.0,3
23974139,-0.7469,0.081,0.847,0.072,"Action/Adventure, Romance Film, Western, Black-and-white",,54.0,3
2541511,-0.9408,0.188,0.687,0.125,"Family Film, Drama, Juvenile Delinquency Film, Black-and-white",,85.0,0
12003939,-0.8442,0.184,0.772,0.045,"B-movie, Horror",,90.0,0
18456573,-0.9423,0.062,0.895,0.043,"Short Film, Comedy film, Family Film, Animation",,,3
26180865,0.6705,0.0,0.908,0.092,Short Film,,10.0,2
350847,-0.9169,0.098,0.836,0.066,"Romantic comedy, Ensemble Film, Indie, Coming of age, Comedy, Drama",33351557.0,99.0,3
6881545,-0.9893,0.169,0.78,0.051,"Crime Fiction, Comedy film",,,0
12764922,-0.4387,0.117,0.798,0.085,"Romantic comedy, Romance Film, Screwball comedy, Comedy, Black-and-white",1550000.0,88.0,3
16255910,0.9905,0.047,0.76,0.193,"Romantic comedy, Comedy-drama, Comedy, Slice of life story",,76.0,1
20461830,-0.9116,0.123,0.763,0.114,"Romance Film, Historical fiction, Drama, Period piece, World cinema",18980564.0,133.0,0
441249,0.9739,0.064,0.835,0.101,"Action/Adventure, Jungle Film, Adventure, World cinema",,157.0,2
14935731,-0.2556,0.067,0.891,0.042,Short Film,,16.0,2
34002759,0.9505,0.014,0.902,0.084,Romance Film,,109.0,2
33040230,-0.9886,0.321,0.641,0.038,"Romance Film, Drama",4433282.0,104.0,0
2712712,0.8957,0.105,0.75,0.145,"Television movie, Costume drama, Family Drama, Period piece, Christmas movie, Fantasy, Film adaptation, Drama, Family Film",,100.0,1
8543798,0.0516,0.048,0.9,0.052,"Thriller, Drama, Suspense, World cinema, Political thriller",,112.0,2
1995966,0.7579,0.15,0.646,0.204,"Musical, Melodrama, Drama, Musical Drama, Black-and-white",5000000.0,105.0,1
33622171,-0.5994,0.096,0.904,0.0,Short Film,,40.0,3
10380023,-0.9531,0.119,0.796,0.085,"Thriller, Horror, Psychological thriller, Indie, Supernatural",,92.0,3
9834670,0.5267,0.047,0.85,0.103,Comedy film,,81.0,2
15242784,-0.9985,0.131,0.814,0.054,"Horror, Supernatural",,89.0,3
26742855,0.4019,0.059,0.848,0.093,Japanese Movies,,66.0,2
11155843,0.8381,0.063,0.734,0.203,"Romantic drama, Romance Film, Drama, Political drama, World cinema",,95.0,1
